func_calls,mean_distances,grad_c_distances,pc_c_distances
8.000000000000000000e+02,4.293784817897296762e+02,3.981529148480615277e+02,nan
1.600000000000000000e+03,4.287640277307252177e+02,3.981476586233153512e+02,nan
2.400000000000000000e+03,4.280145640103136202e+02,3.983290943393747057e+02,nan
3.200000000000000000e+03,4.265879444697151257e+02,3.976192283987720657e+02,nan
4.000000000000000000e+03,4.244972806682263240e+02,3.969470756169875472e+02,nan
4.800000000000000000e+03,4.200141991174714349e+02,3.941262690201178884e+02,nan
5.600000000000000000e+03,4.156331529121648600e+02,3.926558737321724948e+02,nan
6.400000000000000000e+03,4.091630104972486492e+02,3.891022668552446930e+02,nan
7.200000000000000000e+03,3.983739450351550886e+02,3.796347761382464796e+02,nan
8.000000000000000000e+03,3.899667134816101566e+02,3.708328948269063403e+02,nan
8.800000000000000000e+03,3.945955916844327476e+02,3.781548885529286963e+02,3.900525790383111939e+02
9.600000000000000000e+03,3.983293272842785200e+02,3.809828480037137410e+02,3.899578192352167889e+02
1.040000000000000000e+04,4.012514751409677274e+02,3.845458092315118961e+02,3.900597051325382836e+02
1.120000000000000000e+04,4.026777599163507375e+02,3.888209534448215550e+02,3.899738433406685658e+02
1.200000000000000000e+04,4.056311729348987001e+02,3.884561237107272405e+02,3.900905866248371581e+02
1.280000000000000000e+04,4.075902603852512129e+02,3.920608663008214307e+02,3.895817096422205736e+02
1.360000000000000000e+04,4.120734516882064895e+02,4.001735793600079205e+02,3.899784808220583159e+02
1.440000000000000000e+04,4.123471842641050102e+02,4.019302241613548290e+02,3.895698967117174902e+02
1.520000000000000000e+04,4.118906689386162157e+02,4.014692121845379802e+02,3.894021043334653882e+02
1.600000000000000000e+04,4.136148845439819297e+02,4.035575071421292819e+02,3.889469652653787080e+02
1.680000000000000000e+04,4.149395461441289967e+02,4.039097622894673805e+02,3.887369981677858277e+02
1.760000000000000000e+04,4.181830906285117067e+02,4.084384258938217158e+02,3.883570947094975168e+02
1.840000000000000000e+04,4.248261011625635319e+02,4.148899505617065415e+02,3.887309999791592077e+02
1.920000000000000000e+04,4.282649602014244579e+02,4.175811610719981104e+02,3.889733009809745568e+02
2.000000000000000000e+04,4.225209812341421411e+02,4.127596461532872922e+02,3.883750268921028237e+02
2.080000000000000000e+04,4.228182895297381947e+02,4.126086554366356722e+02,3.882160786051922514e+02
2.160000000000000000e+04,4.294901032013162308e+02,4.204786972152106159e+02,3.884499261804713797e+02
2.240000000000000000e+04,4.283505574580271400e+02,4.208351850408715791e+02,3.888108801251520390e+02
2.320000000000000000e+04,4.306594338791015844e+02,4.208647719171743233e+02,3.889271035807317389e+02
2.400000000000000000e+04,4.311271306364734528e+02,4.219822899482969092e+02,3.891025542814845153e+02
2.480000000000000000e+04,4.352409238353204728e+02,4.234507117196669697e+02,3.887170357138530221e+02
2.560000000000000000e+04,4.307201985788173033e+02,4.224692998167016071e+02,3.893072258670220549e+02
2.640000000000000000e+04,4.296073571032237055e+02,4.217976413896053032e+02,3.894382973526860496e+02
