func_calls,mean_distances,grad_c_distances,pc_c_distances
8.000000000000000000e+02,4.292673716810793962e+02,3.977679006940295494e+02,nan
1.600000000000000000e+03,4.286019938315982927e+02,3.974345883845414846e+02,nan
2.400000000000000000e+03,4.274635846446153664e+02,3.966324757747524359e+02,nan
3.200000000000000000e+03,4.261523177265391951e+02,3.963017237902197394e+02,nan
4.000000000000000000e+03,4.239993735136003465e+02,3.955899752299479246e+02,nan
4.800000000000000000e+03,4.205919109187711342e+02,3.945171072890850610e+02,nan
5.600000000000000000e+03,4.144748914279930432e+02,3.916811288751965208e+02,nan
6.400000000000000000e+03,4.066744867028426142e+02,3.874145012615601900e+02,nan
7.200000000000000000e+03,3.977843629358559383e+02,3.810432979534488709e+02,nan
8.000000000000000000e+03,3.963541583505563040e+02,3.809859596880517643e+02,nan
8.800000000000000000e+03,3.933368930951058360e+02,3.762620342929408821e+02,3.933145226502369383e+02
9.600000000000000000e+03,4.008450953577396945e+02,3.859040649071916960e+02,3.963167007970793634e+02
1.040000000000000000e+04,3.970817351414223708e+02,3.828650533362842907e+02,3.936973174762770782e+02
1.120000000000000000e+04,3.972855128213690818e+02,3.857027020120773955e+02,3.923707630610170440e+02
1.200000000000000000e+04,3.942889782421025870e+02,3.835873631029461990e+02,3.891668103053002596e+02
1.280000000000000000e+04,4.070061433151892629e+02,3.949766573990303868e+02,3.935304664747383754e+02
1.360000000000000000e+04,4.189020967112459743e+02,4.084724046756886082e+02,3.946755322592247239e+02
1.440000000000000000e+04,4.178834594663118764e+02,4.086450115363331292e+02,3.936701805577837945e+02
1.520000000000000000e+04,4.254308018509041744e+02,4.168463109876140038e+02,3.943960270101201218e+02
1.600000000000000000e+04,4.250102561352105113e+02,4.145550200770148876e+02,3.944192248871734705e+02
1.680000000000000000e+04,4.209992095645022232e+02,4.112751912145126312e+02,3.932466901593541593e+02
1.760000000000000000e+04,4.220603968994630577e+02,4.130684861537931738e+02,3.930841952924351972e+02
1.840000000000000000e+04,4.208515878502164469e+02,4.117237563798620954e+02,3.921653373792053117e+02
1.920000000000000000e+04,4.244903783323719608e+02,4.154582730960062236e+02,3.920272925873873078e+02
2.000000000000000000e+04,4.253929055229598362e+02,4.172126226553157267e+02,3.911823328089307665e+02
